navelsnoer	navelsteng	navelstreng
navelsteng	navelsnoer	navelstreng
navelstreng	navelsnoer	navelsteng
navertellen	oververtellen	verhalen	vertellen	zeggen
navigatie	bestek	loodsdienst	scheepvaart	stuurmanskunst	vaart
navigeren	laveren	schipperen	transigeren	varen
navolgen	nastreven	spiegelen	volgen
navorsen	nasnuffelen	naspeuren	nawroeten	rondsnuffelen
navorsing	kritisch onderzoek	nauwkeurig onderzoek
navraag	enquête	inquisitie	nasporing	onderzoek	verzoek	vraag
navullen	aanvullen	bijvullen
nawee	nasleep	naweeën	staart
naweeën	nasleep	nawee	staart
nawerk	nageboorte
nawerken	overwerken
nawoord	addendum	bijlage	bijvoegsel	epiloog	nabericht	narede	naschrift	slotrede	slotwoord
nawroeten	nasnuffelen	naspeuren	navorsen	rondsnuffelen
nazaat	afstammeling	descendent	nakomeling	telg
nazeggen	echoën	herhalen
nazenden	doorgeven	doorsturen	doorzenden
nazien	checken	controleren	nagaan	nakijken	nalopen	natrekken
nazisme	Nazisme	nationaal-socialisme	nationaalsocialisme
nazoeken	opsporen	sporen
nazorg	nabehandeling
naäperij	falsificatie	imitatie	kunst	na-aperij	namaak	namaaksel	nep	vervalsing
naïveteit	argeloosheid	naïviteit	onbedorvenheid	onschuld
naïviteit	argeloosheid	naïveteit	onbedorvenheid	onschuld
nebbe	bek	bekje	snavel	sneb	snebbe
necessiteit	nood	noodzaak	noodzakelijkheid	onvermijdelijkheid	urgentie
necrologie	doodsbericht	doodsbrief	necrologium	rouwadvertentie
necrologium	necrologie
necropsie	autopsie	dissectie	lijkopening	lijkschouwing	nabespreking	obductie	sectie
necrose	afsterving	gangreen
nederzetting	kern	kolonie	vestiging
nee	neen	negatie	ontkenning
neef	nicht	oomzegger
neen	nee	negatie	ontkenning
neer	draaikolk	kolk	maalstroom
neergang	achteruitgang	ondergang	teloorgang	teruggang	val	verloop
neergooien	casten	gooien
neerhalen	afbreken	afgeven	afkammen	afkraken	afzeiken	deemoedigen	humiliëren	kleineren	kraken	omlaaghalen	onderuithalen	slechten	slopen	vernederen	veroordelen
neerhangen	hangen	ophangen	uithangen	volhangen
neerkijken	depreciëren	geringschatten	minachten	neerzien	verachten
neerkladden	neerkrabbelen	opkrabbelen
neerkomen	aankomen	afhangen	afhangen van	beduiden	behelzen	betekenen	hangen	inhouden	liggen	met zich meebrengen	omvatten	tot gevolg hebben	veroorzaken	zeggen
neerkrabbelen	neerkladden	opkrabbelen
neerlaten	afzinken
neerleggen	afzetten	berusten	betalen	dokken	lappen	neertellen	resigneren	schikken	schokken	stellen	terugtrekken	uittreden	verzoenen
neermaaien	neerschieten
neerpennen	pennen	schrijven	spellen
neerploffen	neervallen	neerzakken	neerzinken
neerpoten	neerzetten	planten	poten	zetten
neerschieten	neermaaien
neerschrijven	componeren
neerslaan	afnemen	bedaren	condenseren	humiliëren	luwen	reduceren	verlagen	verlichten	verminderen	vernederen	verzwakken
neerslachtig maken	demotiveren	deprimeren	ontmoedigen
neerslachtigheid	bedruktheid	depressie	depressiviteit	dofheid	droefgeestigheid	dysforie	gedeprimeerdheid	misnoegdheid	moedeloosheid	somberheid	somberte	treurnis	triestheid	verslagenheid	zwaarmoedigheid	zwartgalligheid
neerslag	bezinksel	droesem	fall-out	radioactieve neerslag	regen	regenbui	regenval
neerslagen	kritiseren
neerslaggebied	afwateringsgebied	bassin	bekken	stroomgebied
neerstrijken	vestigen
neertellen	betalen	dokken	lappen	neerleggen	schokken
neervallen	dalen	neerploffen	neerzakken	neerzinken	zakken	zinken
neervlijen	gaan liggen
neerzakken	neerploffen	neervallen	neerzinken
neerzetten	brengen	neerpoten	plaatsen	planten	poten	stellen	zetten
neerzien	depreciëren	geringschatten	minachten	neerkijken	verachten
neerzinken	neerploffen	neervallen	neerzakken
neerzitten	zetelen	zitten
neet	luizenei	luizeëi
neetoor	brombeer	brompot	druiloor	grompot	iezegrim	kankeraar	knorrepot	mopperaar	mopperkont	nijdas	nurk	zuurpruim
nefologie	wolkenkunde
negatie	afwijzing	nee	neen	ontkenning	ontkenningswoord	verloochening
negativist	defaitist
negende	negenste
negenoog	antrax	karbonkel
negenste	negende
neger	moor	negerin	nikker	roetmop	zwarte
negeren	afwimpelen	ignoreren	opzijzetten	wegcijferen
negerin	moor	neger	nikker	roetmop	zwarte
negligé	omslag	verpakking
negorij	gehucht	uithoek
negotie	business	commerce	commercie	handel	handelsgoederen	handelsverkeer	handelswaar	koopwaar	spul	waar	waren	zaak
negotiëren	onderhandelen
negro-spiritual	gospel	negrospiritual
negrospiritual	gospel	negro-spiritual
neigen	aarden	gelijken	hellen	lijken	lijken op	overhellen	tenderen	trekken
neiging	aandrang	aandrift	aanleg	bevooroordelen	geneigdheid	inclinatie	partijdigheid	partijschap	preferentie	trend	voorkeur	voorliefde	vooroordeel	zwak
nek	achterkant van de nek	flessenhals	hals	nekvel
nekkramp	hersenvliesontsteking	meningitis
nekstuk	halsstuk
nekvel	achterkant van de nek	nek
nekwervels	halswervel
nematoda	aaltjes	rondworm
nemen	aanwenden	beetpakken	benutten	bezigen	gebruiken	gelezen worden	graaien	grijpen	grissen	hanteren	komen	lezen	opnemen	opvatten	pakken	scheppen	toegrijpen	toepassen	tolken	uitleggen	utiliseren	vastgrijpen	vastnemen	vatten	verkrijgen	veronderstellen	vertalen	verwerken	verwerven	winnen
nemesis	anathema	doem	maledictie	verderf	vervloeking	vloek
neoclassicisme	classicisme
neocolonianisme	neokolonialisme
neodymium	neodynium
neodynium	neodymium
neokolonialisme	neocolonianisme
neologisme	munterij	nieuwvorming
neonbuis	fluorescentielamp	lichtbuis	tl-buis
neonverlichting	buisverlichting	tl	tl-verlichting
neoplasma	blastoom	gezwel	tumor	vleeswoekering
nep	bedrog	falsificatie	imitatie	kunst	na-aperij	namaak	namaaksel	naäperij	vervalsing
nephuwelijk	mariage de raison	schijnhuwelijk	verstandshuwelijk
nepotisme	favoritisme	vriendjespolitiek
nepper	flessentrekker	kwartjesvinder	oplichter
nereïde	najade	stroomnimf	undine	watergodin	waternimf
nering	shop	winkel	zaak
neringdoende	detaillist	kleinhandelaar	middenstander	pakhuismeester	wederverkoper	winkelier
nero	barbaar	beest	beestmens	beul	bloedhond	bruut	bullebak	hooligan	kwelduivel	kwelgeest	monster	onmens	pestkop	plaag	plaagal	plaaggeest	plaagstok	sar	schelm	schurk	slager	treiteraar	wreedaard
nertsmantel	visotter
nervositeit	overspannenheid	overspanning	spanning	stress	vervormen
nervus V	drielingzenuw	nervus trigeminus	trigeminus	vijfde hersenzenuw	vijfde zenuw
nervus trigeminus	drielingzenuw	nervus V	trigeminus	vijfde hersenzenuw	vijfde zenuw
nest	bed	bedstede	broed	broedplaats	broedsel	draagstoel	gebroed	kraamkamer	ledikant	legerstede	legsel	nageslacht	sponde	vogelnest	worp
nestel	rijgsnoer	schoenveter	veter
nesteling	vanvalk
nestkastje	columbarium	vogelhuisje	vogelkastje
net	elektriciteitsnet	maaswerk	netwerk	omroep	omroepland	omroepwereld	raderwerk	raster	val	valstrik	web
netbal	netservice
netel	brandnetel	irritant
neteldier	neteldieren
neteldieren	neteldier
netelige positie	benarde toestand	hachelijke situatie	toestand
netenkop	azijnpisser	chagrijn	galbak	kniezer	kribbebijter	kribbenbijter	nijdas	nurks	sacherijn	zuurpruim
netheid	conveniëntie	fatsoen	fatsoenlijkheid	gevoeglijkheid	ordentelijkheid	welvoeglijkheid
netservice	netbal
netvlies	retina
netwerk	bastonnade	computernetwerk	elektriciteitsnet	flitswerk	net	raderwerk	raster	vangnet	vlechtwerk	web
neuken	batsen	bedvogelen	bibberen	bonken	bonzen	coïteren	de liefde bedrijven	flensen	fleppen	fokken	ketsen	kezen	kieren	knarren	naaien	naar bed gaan met	palen	poepen	rammen	rampetampen	rollebollen	seks hebben	seksen	slapen	slapen met	soppen	vozen	vrijen	wippen
neukpartij	bijslaap	cohabitatie	copulatie	coïtus	gemeenschap	geslachtsdaad	geslachtsgemeenschap	geslachtsverkeer	liefdesdaad	lijfsgemeenschap	minnespel	nummertje	seks	sex	wip	wippertje
neurien	croonen	neuriën
neuriën	croonen	neurien
neurocranium	dodenkop	doodshoofd	doodskop	hersenpan	schedel
neurohypofyse	achterkwab
neuron	zenuwcel
neuropsychologie	psychofysiologie
neurose	neuroticisme
neuroticisme	neurose
neuroticus	zenuwpatiënt
neurowetenschap	neurowetenschappen
neurowetenschappen	neurowetenschap
neus	kankerjood	reuk	reukzin
neus- en oorarts	keel-	oorarts	oorheelkundige	oorspecialist	otoloog
neus-keelholte	nasofarynx
neusbeen	neusbeentje
neusbeentje	neusbeen
neusbloeding	bloedneus	epistaxis
neuscatarre	rinitis
neushoorn	rinoceros
neusknijper	brandgans	face-à-main	handbril	knijpbril	lorgnet	lorgnon	pince-nez	praam
neusschelp	schelp
neusspraak	rinolalie
neusverkoudheid	kou	rinitis	verkoudheid
neusvocht	snot	snotaap
neutelen	beiden	dralen	dreutelen	lijmen	lijntrekken	talmen	teuten	treuzelen	tutten
neutralisatie	tegenactie	tegenwerking
neutraliseren	opvangen
neutronenster	pulsar
neutronenvanger	absorptiemiddel	schokdemper
neutrum	het-woord	onzijdig
neuzelen	emmeren	griepen	lazeren	malen	mauwen	meieren	mekken	mekkeren	mieren	piepen	reutelen	zagen	zaniken	zeiken	zemelen	zemelknopen	zeuren	zeveren	zieken
neuzen	grasduinen	rondneuzen	snuffelen	snuffen
nevel	damp	gaswolk	melkweg	melkwegstelsel	mist	nevelvlek	sterrenstelsel	stofwolk	troebeling	waar gehakt wordt vallen spaanders	waas
nevelbank	mistbank
nevelblusser	annihilator	blusapparaat	brandblusapparaat	brandblusser	extincteur
nevelbom	rookbom
nevelen	bewolken	misten
nevelkamer	nevelvat
nevelmaand	november	slachtmaand
nevelvat	nevelkamer
nevelvlek	melkweg	melkwegstelsel	nevel
neveneffect	bijeffect	bijverschijnsel	bijwerking	spin-off
neveninkomsten	bijverdienste	emolumenten
nevenman	aanwonenden	buuf	buur	buurman	buurvrouw	gebuur	medemens	naaste	nabuur	tafeldame	tafelheer
nevenproduct	bijproduct	bijprodukt	nevenprodukt
nevenprodukt	bijproduct	bijprodukt	nevenproduct
nevenrol	figurant
niacine	nicotinezuur
nicht	Utrechtenaar	bruinwerker	doorzakfeestje	flikker	gay	geïnverteerde	holtor	homo	homofiel	homoseksueel	homoseksuele	mietje	neef	oomzegster	poot	reetkever	sodemiet	sodemieter	zuippartij
nicotinezuur	niacine
niemand	nul	schertsfiguur
niemendalletje	bric-à-brac	dingsigheidje	frutsel	frutseltje	gadget	hebbeding	hebbedingetje	snuisterij	snuisterijen	wat niet
nierdialyse	dialyse	hemodialyse
niet	agrafe	kram
niet meetellen	buiten beschouwing laten	niet toelaten	uitsluiten
niet toelaten	buiten beschouwing laten	niet meetellen	uitsluiten
niet toestaan	[[niet]] [[toestaan]]	afkeuren	afraden	verbannen	verbieden	vernietigen
niet-bestaand	onbestaand
niet-gouvernementele organisatie	NGO
niet-lid	buitenstaander	outsider
niet-nakoming	in gebreke blijven	wanbetaling
niet-ontvankelijk	ontoelaatbaar
niet-schuldig verklaren	kwijtschelden	ontheffen	ontslaan van een verplichting	uitleggen	vergeven	vrijspreken
nietdeug	aap	apekop	apenkop	belhamel	bengel	blaag	boefje	deugniet	doerak	dondersteen	donderstraal	kapoen	kwajongen	lorejas	ondeugd	pagadder	rakker	rekel	rotjong	schavuit	schobbejak	snotjongen	stouterd	stouterik	vlegel	vlerk
nieten	vastnieten
nieter	nietmachine
nietig verklaring	afschaffing	cassatie	intrekking
nietigheid	invaliditeit	ongeldigheid
nietmachine	nieter	nietpistool	niettang
nietpistool	nietmachine	niettang
niets	iets	niks	nul
nietsnut	beestje	insect	insekt	lijntrekker	luiaard	rentenier	rukker
niettang	nietmachine	nietpistool
nieuw leven inblazen	doen herleven	herleven
nieuweling	beginneling	beginner	broekje	debutant	groene	groentje	melkmuil	nieuwkomer	schacht	vlasbaard
nieuwgeborene	pasgeborene
nieuwigheid	nieuwtje	nouveauté	noviteit	novum	snufje
nieuwjaar	Nieuwjaar	nieuwjaarsdag
nieuwjaarsdag	nieuwjaar
nieuwkomeling	arrivé	parvenu
nieuwkomer	beginneling	beginner	broekje	debutant	groene	groentje	melkmuil	nieuweling	schacht	vlasbaard
nieuwlichter	modernist
nieuwprijs	inkoopprijs	koopprijs
nieuws	actualiteit
nieuwsagentschap	nieuwsdienst	persagentschap	persbureau
nieuwsanker	nieuwslezer
nieuwsblad	bulletin	courant	dagblad	gazet	krant	krantenpapier	nieuwsbrief	staatsblad
nieuwsbrief	bulletin	nieuwsblad
nieuwsdienst	nieuwsagentschap	persagentschap	persbureau
nieuwsgaarder	berichtgever	journalist	krantenjongen	persjongen	persman	reporter	verslaggever
nieuwsgierigheid	curiositeit
nieuwsjager	nieuwtjesjager	roddelaar	roddelaarster
nieuwslezer	nieuwsanker
nieuwtje	nieuwigheid	nouveauté	noviteit	novum	snufje
nieuwtjesjager	nieuwsjager	roddelaar	roddelaarster
nieuwvorming	munterij	neologisme
nihilisme	Nihilisme
nihilist	anarchist
nijd	afgunst	ijverzucht	jaloersheid	jaloezie	kinnesinne	naijver
nijdas	azijnpisser	brombeer	brompot	chagrijn	druiloor	galbak	grompot	iezegrim	kankeraar	kniezer	knorrepot	kribbebijter	kribbenbijter	mopperaar	mopperkont	neetoor	netenkop	nurk	nurks	sacherijn	zuurpruim
nijdnagel	dwangnagel	nijnagel	stroopnagel
nijgen	opgeven	overgeven	prijsgeven
nijnagel	dwangnagel	nijdnagel	stroopnagel
nijpen	beklemmen	beknellen	benauwen	drukken	knagen	knellen	vreten
nijper	knijptang	nageltang	nijptang	pincet	spijkertang	splintertangetje	tang	trektang
nijptang	knijptang	nageltang	nijper	pincet	spijkertang	splintertangetje	tang	trektang
nijverheid	industrie	industrietak	productieproces	produktieproces	sector	werklust
nikker	moor	neger	negerin	roetmop	zwarte
niks	iets	niets	nul
niksen	dagdieven	freewheelen	lanterfanten	leeglopen	luieren	luilakken	luiwammesen	lummelen	rondbanjeren	rondhangen	rondlummelen	slabakken	slampampen	slungelen	stilzitten	straatslijpen
nimbus	aura	aureool	halo	lof	regenwolk
nimrod	jachtliefhebber	sportman	sportvrouw
nirwana	firmament	hemel	hemelrijk	paradijs
nis	uitsparing
nitraat	nitraatmeststof
nitraatmeststof	nitraat
nitriet	nitrieten
nitrieten	nitriet
nitril	cyanide
nitrogeen	azotum	stikstof
nitwit	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	jan-van-gent	jojo	kalf	kalfskop	kloris	koe	kuiken	kwezel	leeghoofd	lomperd	lul	minkukel	oelewapper	oen	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilebal	uilenbal	uilskuiken	waterhoofd	weetniet
niveau	graad	hoogte	level	mate	peil	plan
nivelleren	afvlakken	aplaneren	effenen	egaliseren	gelijkmaken	slechten	vlakken
noden	inviteren	nodigen	uitnodigen	vragen
nodig hebben	behoefte
nodigen	inviteren	laden	noden	uitnodigen	vragen
noedels	deegwaren	pasta
noemen	aangeven	refereren	terugverwijzen	terugwijzen	verwijzen
noen	middag	middaguur
noenmaal	([[licht]]) [[middagmaal]]	lunch	middageten	middagmaal	twaalfuurtje
noest	knoest	knoop	kwar	kwast
noga	nougat
nok	askam	bergrug
nokken	eindigen	ophouden	stilleggen	stoppen	uitscheiden
nokpan	vorstpan
nom de plume	anonymus	deknaam	pseudoniem	schuilnaam
noma	hoefkanker	straalkanker
nomen	naamwoord	substantief	zelfstandig naamwoord
nomenclatuur	naamlijst	rol	rooster
nominale waarde	naamwaarde
nominatie	aanbeveling	aanprijzing	aanrader	advies	recommandatie	referentie	voordracht
nominatief	eerste naamval
nomineren	benoemen
non	kloosterzuster	religieuze	zus	zuster
non plus ultra	vierde petit
non-fictie	non-fiction
non-fiction	non-fictie
nonkel	ome	oom	oompje	pandjesbaas	suikeroom
nonsens	apekool	beuzelarij	bullshit	dwaasheid	flauwe kul	flauwekul	ge-o-ha	gebazel	gebeuzel	gebrabbel	gekakel	gekkenpraat	geklets	gekwek	gelul	geneuzel	geouwehoer	geraaskal	gewauwel	gezwam	gezwets	klets	kletskoek	kletspraat	kolder	kul	kwatsch	kwezelarij	larie	lariekoek	leuterkoek	leuterpraat	lulkoek	onzin	pesterij	quatsch	shit	wijvenpraat	zever	zottenpraat
nood	afhankelijkheid	armoe	armoede	armoedigheid	armzaligheid	behoeftigheid	benauwenis	druk	gewenning	kommer	necessiteit	nooddruft	noodgeval	noodzaak	noodzakelijkheid	onvermijdelijkheid	pauperisme	stress	urgentie	verarming	verslaafdheid	verslaving
noodanker	plechtanker
noodbrug	baileybrug	hulpbrug
nooddruft	armoe	armoede	armoedigheid	armzaligheid	behoeftigheid	kommer	nood	pauperisme	verarming
noodgebied	rampgebied
noodgeval	nood
noodgreep	noodmaatregel	noodverband	noodvoorziening	provisorisch	provisorium
noodhulp	hulpkracht	uitzendkracht
noodklok	stormklok
noodmaatregel	noodgreep	noodverband	noodvoorziening	provisorisch	provisorium
noodrem	handrem
noodsein	alarm	alarmsignaal	noodsignaal
noodsignaal	noodsein
noodsituatie	crisis	crisissituatie	noodtoestand
noodtoestand	crisis	crisissituatie	noodsituatie
nooduitgang	brandladder	brandtrap
noodverband	noodgreep	noodmaatregel	noodvoorziening	provisorisch	provisorium
noodvoorraad	reserve
noodvoorziening	noodgreep	noodmaatregel	noodverband	provisorisch	provisorium
noodweer	zelfverdediging
noodzaak	necessiteit	nood	noodzakelijkheid	onvermijdelijkheid	urgentie
noodzakelijkheid	necessiteit	nood	noodzaak	onvermijdelijkheid	urgentie
noodzaken	nopen	samendrijven
noordeling	noorderling
noorderling	noordeling
noordnoordwesten	NNW
noordpool	Arctica	Noordpool	noordpoolgebied
noordpoolgebied	Arctica	noordpool
noordster	Polaris	Poolster	leidster	tramontane
noors	Noors
noot	aantekening	annotatie	hele toon	notatie	timbre	toon
nootmuskaat	muskaat
nop	schoendop
nopen	noodzaken	samendrijven
nor	bajes	bak	cachot	gevang	gevangenhuis	gevangenis	kast	kot	lik	petoet	pot	rijkshotel	strafgevangenis	strafinrichting
norm	criterium	graadmeter	maatstaf	normering	standaard	toetssteen
normaal	gewoon	loodlijn	park	verticaal
normaalglas	pyrexglas
normaalziendheid	emmetropie
normalisatie	regulatie
normandie	Normandie	Normandië
normering	criterium	graadmeter	maatstaf	norm	standaard	toetssteen
norsheid	abruptheid	barsheid	bruuskheid	onbehouwenheid
nosologie	diagnostiek
nota	aantekening	beer	berekening	factuur	notitie	rekening
nota bene	postscriptum
notatie	aantekening	annotatie	noot
notebomehout	notehout	notenbomenhout	notenhout
notebook	laptop	schootcomputer
notehout	notebomehout	notenbomenhout	notenhout
notelaar	notenboom	walnotenboom
notenbalk	balk
notenbomenhout	notebomehout	notehout	notenhout
notenboom	notelaar	walnotenboom
notenbruin	hazelaarshout
notenhout	notebomehout	notehout	notenbomenhout
notenpapier	muziekpapier
notenschrift	muziekschrift
notie	begrip	benul	besef	conjectuur	gevoel	impressie	indruk	kennisneming	onderkenning	vermoeden	verstajem
notificatie	aankondiging	aanmelding	inschrijving	subscriptie
notificeren	aanduiden	aankondigen	bekendmaken	betekenen	notifiëren	publiceren
notifiëren	aanduiden	aankondigen	bekendmaken	betekenen	notificeren	publiceren
notitie	aantekening	nota
notitieblok	blocnote	schrijfblok
notitieboekje	cahier	dictaat	dictaatcahier	dictaatschrift	optekenboekje	schrift	schrijfschrift
notulen	minuut	proces-verbaal
nougat	noga
nous	brein	denkvermogen	geest	psyche	rede
nouveauté	nieuwigheid	nieuwtje	noviteit	novum	snufje
novelle	damesroman	kort verhaal	romannetje	schets
novellist	romancier	romanschrijver
november	nevelmaand	slachtmaand
noviteit	bol	nieuwigheid	nieuwtje	nouveauté	novum	snufje
novum	nieuwigheid	nieuwtje	nouveauté	noviteit	snufje
nozem	smeerder
nu	heden
nuance	kleurschakering	schakering	tint
nubuck	bukskin	daim	herteleder	herteleer	hertenleder	hertenleer	hertsleder	hertsleer	nubuckleer	schaapsleder	schaapsleer	schapeleer	schapenleer	suède
nubuckleer	bukskin	daim	herteleder	herteleer	hertenleder	hertenleer	hertsleder	hertsleer	nubuck	schaapsleder	schaapsleer	schapeleer	schapenleer	suède
nuchtere darm	darm
nucleaire fusie	kernsplitsing	splitsen	splitsing
nucleaire reactie	kernreactie
nucleolus	kernlichaampje
nucleonica	atoomfysica	kernfysica	kernwetenschap
nucleus	celkern	kern
nudisme	naaktrecreatie	naturisme
nudist	naaktloper	naturist	naturisten
nuk	aandrift	bevlieging	caprice	capriolen	capriool	frats	fratsen	gril	impuls	kunsten	kuren	kuur	luim	luimen	manie	opwelling
nukkigheid	eigengerechtigheid	eigengereidheid	eigenzinnigheid	halsstarrigheid	hardnekkigheid	koppigheid	onbuigzaamheid	rebellie	rigiditeit	starheid	stijfkoppigheid
nul	iets	niemand	niets	niks	schertsfiguur
nulpunt	dieptepunt	laagtepunt	laagterecord
numero	nummer	rugnummer	startnummer
numismatiek	muntkunde
nummer	aantal	act	akte	buitenbeentje	creatuur	eigenaardige	excentrieke	exentriekeling	geitebreier	geitenbreier	getal	handeling	hoeveelheid	knakker	koekebakker	koekenbakker	krotenkoker	lafaard	lied	liedje	numero	portret	prentenboek	rare	rugnummer	schepsel	snuiter	startnummer	weirdo	zang	zonderling
nummerplaat	kentekenplaat
nummerschijf	draaischijf	kiesschijf
nummerslot	cijferslot	combinatieslot	letterslot
nummertje	bijslaap	cohabitatie	copulatie	coïtus	gemeenschap	geslachtsdaad	geslachtsgemeenschap	geslachtsverkeer	liefdesdaad	lijfsgemeenschap	minnespel	neukpartij	seks	sex	wip	wippertje
nummuliet	penningsteen
nuntius	legaat
nurk	brombeer	brompot	druiloor	grompot	iezegrim	kankeraar	knorrepot	mopperaar	mopperkont	neetoor	nijdas	zuurpruim
nurks	azijnpisser	chagrijn	galbak	kniezer	kribbebijter	kribbenbijter	netenkop	nijdas	sacherijn	zuurpruim
nut	benutting	gebruik	subsidie	uitkering
nutsbedrijf	overheidsbedrijf
nuttig	behulpzaam
nuttigen	bikken	consumeren	eten	maaltijden	nassen	tafelen	verbruiken
nuttiging	consumptie
nylon	nylonkous	nylons
nylonkous	nylon	nylons
nylons	nylon	nylonkous
o-benen	hoepelbenen
o.s.	besturingssysteem	ik ben hetero	operating system
obductie	autopsie	dissectie	lijkopening	lijkschouwing	nabespreking	necropsie	sectie
ober	kelner
obesitas	vettigheid	vetzucht	zwaarlijvigheid
object	artikel	exemplaar	kunst	kunstproduct	kunstuiting	kunstwerk	lijdend voorwerp	voorwerp
objectie	tegenspraak	tegenwerping	vertoog
objectiviteit	zakelijkheid
objecttafel	podium
oblaat	hecatombe	offer	offerande	offergave	wijgeschenk
obligaat	obligaatstem	obligatist	solist	solo	solopartij	solozanger
obligaatstem	obligaat	solo	solopartij
obligatie	borg	borgsom	schuldbekentenis
obligatist	obligaat	solist	solozanger
oblitereren	casseren	vernietigen
obsceniteit	ontuchtigheid	platheid	schunnigheid	smerigheid	vulgariteit
obscuriteit	onduidelijkheid
observant	nalever	observator	waarnemer
observantie	eerbiediging	naleving
observatie	observeren	respect	waarneming
observator	nalever	observant	waarnemer
observatorium	sterrenwacht
observeren	gadeslaan	observatie	opnemen	respect
obsessie	bezetenheid	idee-fixe
obstakel	barrière	belemmering	beletsel	drempel	handicap	hindernis	hinderpaal	hobbel	opstakel	opstructie	rem	struikelblok	struikelsteen	verhindering
obstipatie	constipatie	hardlijvigheid	verstopping	verstoptheid
obstructie	belemmering	blokkade	versperring
ocarina	okarina
occident	avondland	westen
occupatie	activiteit	bezigheid
occuperen	beslaan	bezetten	doen
oceaan	oceaanfront	plas	wereldzee
oceaanfront	oceaan
oceanide	oceaniden
oceaniden	oceanide
oceanograaf	oceanoloog
oceanografie	oceanologie	zeekunde
oceanologie	oceanografie	zeekunde
oceanoloog	oceanograaf
ochtendgloren	aanbreken van de dag	aurora	dageraad	hanegekraai	morgen	morgenkrieken	morgenlicht	morgenrood	morgenstond	ochtendkrieken	ochtendlicht	ochtendstond	zonsopgang
ochtendglorie	dagbloem
ochtendjas	badjas	huisjas	kamerjas	peignoir	sjamberloek
ochtendkrieken	aanbreken van de dag	aurora	dageraad	hanegekraai	morgen	morgenkrieken	morgenlicht	morgenrood	morgenstond	ochtendgloren	ochtendlicht	ochtendstond	zonsopgang
ochtendlicht	aanbreken van de dag	aurora	dageraad	hanegekraai	morgen	morgenkrieken	morgenlicht	morgenrood	morgenstond	ochtendgloren	ochtendkrieken	ochtendstond	zonsopgang
ochtendschemering	dageraad
ochtendstond	aanbreken van de dag	aurora	dageraad	hanegekraai	morgen	morgenkrieken	morgenlicht	morgenrood	morgenstond	ochtendgloren	ochtendkrieken	ochtendlicht	zonsopgang
ochtendwijding	dagopening	metten	morgengebed	morgenwijding
octaangetal	octaanwaarde
octaanwaarde	octaangetal
octadecaanzuur	stearinezuur
octant	Octans	Octant
octogoon	achthoek	achtkant
octopus	kraak
octrooi	patent
oculair	oculairlens
oculairlens	oculair
oculist	oftalmoloog	oogarts	oogheelkundige	optometrist
ode	lofdicht	lofzang
odeur	geur	geurtje	lucht	reuk
odyssee	Odyssee
oedeem	hydropsie	waterzucht	zucht	zwelling
oedipuscomplex	moedercomplex
oefenen	disciplineren	exercitie	gebruik	inspannen	oefening	opdracht	opgaaf	opgave	patroon	praktijk	stramien	trainen	uitoefenen	uitoefening	vraag	zich oefenen
oefening	exercitie	gebruik	oefenen	opdracht	opgaaf	opgave	patroon	praktijk	stramien	uitoefening	vraag	work out	zich oefenen
oefenmeester	coach	manager	trainer	trainster
oefenwedstrijd	de bal in de 'scrimmage' plaatsen
oelewapper	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	jan-van-gent	jojo	kalf	kalfskop	kloris	koe	koekert	kuiken	kwezel	leeghoofd	lomperd	lul	minkukel	nitwit	oen	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilebal	uilenbal	uilskuiken	waterhoofd	weetniet
oen	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	jan-van-gent	jojo	kalf	kalfskop	kloris	koe	kuiken	kwezel	leeghoofd	lomperd	lul	minkukel	nitwit	oelewapper	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilebal	uilenbal	uilskuiken	waterhoofd	weetniet
oenologie	wijnkunde
oenoloog	wijnkenner
oer	moer	moergrond	turfveen	veen	veengrond	veenmoeras
oerbeeld	archetype	grondvorm	oervorm	prototype	type
oerbeginsel	rudiment
oerbron	begin	bron	kiem	oorsprong	origine	wortel
oergesteente	lavasteen	stollingsgesteente
oerknaltheorie	Big Bangtheorie
oeros	wisent
oerprincipe	basisprincipe	beginsel	grondbeginsel	grondregel	grondstelling	hoofdregel	maxime	principe
oervorm	archetype	grondvorm	oerbeeld	prototype	type
oerwoud	jungle	rommel	rotzooi
